,block_ts,block_height,side,price,gas,gas_price,gas_value,base_volume,quote_volume,maker_address,taker_address
2023-01-12 22:46:23+00:00,2023-01-12T22:46:23Z,16393788,SELL,18860.62758262003,266512,20.403187712,0.005437694363500544,0.00524903,99.0,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff
2023-01-12 23:00:47+00:00,2023-01-12T23:00:47Z,16393860,SELL,18862.120798825326,212843,26.347546624,0.005607890866092032,0.00689212,130.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-12 23:10:23+00:00,2023-01-12T23:10:23Z,16393908,SELL,18589.43376584749,107057,22.838902784,0.002445064415346688,0.00053794,10.0,0x1111111254eeb25477b68fb85ed929f73a960582,0xecd52d334c58e5dc8808d9463006b453e32ae25d
2023-01-12 23:29:47+00:00,2023-01-12T23:29:47Z,16394005,SELL,18863.297681700715,118615,21.286217728,0.00252486471580672,0.00053013,10.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xebc1caeb582cda5408c8e762fe21fb44896ab4aa
2023-01-12 23:38:47+00:00,2023-01-12T23:38:47Z,16394050,SELL,18869.526657923783,126319,23.388678144,0.002954434434471936,0.0529955,1000.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xebc1caeb582cda5408c8e762fe21fb44896ab4aa
2023-01-13 00:24:11+00:00,2023-01-13T00:24:11Z,16394274,SELL,18881.73961962012,278384,20.989530112,0.005843149350699008,0.04724803,892.125,0x1111111254eeb25477b68fb85ed929f73a960582,0x1111111254eeb25477b68fb85ed929f73a960582
2023-01-13 00:41:11+00:00,2023-01-13T00:41:11Z,16394359,BUY,18736.69220809739,234296,18.18196992,0.00425996282437632,0.31205639,5846.904531,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xf013c643fea8d12b0968d0cede0c6e08c9554c25
2023-01-13 01:44:47+00:00,2023-01-13T01:44:47Z,16394677,BUY,18694.32501113437,197029,15.831799808,0.003119323684370432,0.03983162,744.62525,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x1aec4d149369e846527f8f52a8ab00daf5a8fee8
2023-01-13 01:52:59+00:00,2023-01-13T01:52:59Z,16394717,BUY,18677.74523933174,201263,18.350700544,0.003693317043587072,0.09828032,1835.654779,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x491336a7d4e49996f5f4c07d51dfc4eb501a541e
2023-01-13 03:33:47+00:00,2023-01-13T03:33:47Z,16395216,SELL,18797.785644342177,125918,17.750482944,0.002235105311342592,0.15959812,3000.091249,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e
2023-01-13 03:56:11+00:00,2023-01-13T03:56:11Z,16395328,SELL,18817.20430107527,135749,15.838799872,0.002150101243824128,0.000372,7.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xb316b025bdf1478ac12e6c0a65949029a26ce277
2023-01-13 04:06:59+00:00,2023-01-13T04:06:59Z,16395381,BUY,18690.17993038313,202255,21.385299968,0.00432528384502784,0.1190516,2225.095825,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x491336a7d4e49996f5f4c07d51dfc4eb501a541e
2023-01-13 04:06:59+00:00,2023-01-13T04:06:59Z,16395381,SELL,18810.23976856882,131604,15.49899264,0.00203972942739456,0.17979254,3381.940786,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e
2023-01-13 04:50:47+00:00,2023-01-13T04:50:47Z,16395599,BUY,18709.04026206615,202235,16.60459008,0.0033580292748288,0.08469312,1584.526992,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xb266240bc1e0a3cedc5a62d2a182d84a1876236c
2023-01-13 04:51:47+00:00,2023-01-13T04:51:47Z,16395604,SELL,18818.032544550533,212012,16.688043008,0.003538065374212096,0.05337422,1004.397809,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-13 05:42:59+00:00,2023-01-13T05:42:59Z,16395858,SELL,18830.818000721654,144403,16.07312384,0.00232100730186752,0.05193614,978.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x8e4b948837cb90359a66aeb2ceee0fa77e03b272
2023-01-13 05:49:59+00:00,2023-01-13T05:49:59Z,16395893,BUY,18717.835739011975,148816,16.147367936,0.002402986706763776,0.05342498,1000.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x594ef42df864219390efc1bee5b2a828e5d2a23c
2023-01-13 06:05:35+00:00,2023-01-13T06:05:35Z,16395971,BUY,18682.104338806515,201777,15.728,0.003173548656,0.24397193,4557.909052,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xc86d4ee2669f8c49cc37ebbde6d153c5d1ae8368
2023-01-13 06:16:59+00:00,2023-01-13T06:16:59Z,16396028,SELL,18780.688783237805,127320,14.708722688,0.00187271457263616,0.12752459,2394.999637,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c
2023-01-13 06:32:35+00:00,2023-01-13T06:32:35Z,16396106,BUY,18676.325867990512,200241,16.2538496,0.0032546870977536,0.05989812,1118.676808,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xb266240bc1e0a3cedc5a62d2a182d84a1876236c
2023-01-13 06:41:59+00:00,2023-01-13T06:41:59Z,16396153,SELL,18799.94810193852,125912,15.538312192,0.001956459964719104,0.15096903,2838.209929,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e
2023-01-13 06:48:23+00:00,2023-01-13T06:48:23Z,16396185,BUY,18689.287300542732,202209,18.44740096,0.00373023050072064,0.13499884,2523.032106,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x491336a7d4e49996f5f4c07d51dfc4eb501a541e
2023-01-13 06:51:59+00:00,2023-01-13T06:51:59Z,16396202,SELL,18804.347136705284,124892,16.372407296,0.002044782692012032,0.1545178,2905.60635,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e
2023-01-13 06:54:59+00:00,2023-01-13T06:54:59Z,16396216,SELL,18824.379830806476,164470,15.650523136,0.00257404154017792,0.01062452,200.0,0x3b3ae790df4f312e745d270119c6052904fb6790,0x3f6a3f57569358a512ccc0e513f171516b0fd42a
2023-01-13 08:01:11+00:00,2023-01-13T08:01:11Z,16396544,BUY,18698.90850431912,202261,18.873499648,0.003817372912304128,0.11618461,2172.525392,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x491336a7d4e49996f5f4c07d51dfc4eb501a541e
2023-01-13 08:08:11+00:00,2023-01-13T08:08:11Z,16396579,SELL,18798.01477391942,207072,16.613699584,0.003440232000258048,0.00323137,60.743341,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-13 08:28:47+00:00,2023-01-13T08:28:47Z,16396681,SELL,18804.017336411616,225259,19.805622272,0.004461394667368448,0.04676631,879.394504,0xbadffffffff3f678866b558e3fd0a2a4deb4dc48,0x0cf7494c9de661467403abee8454b3bbf0179a84
2023-01-13 08:49:59+00:00,2023-01-13T08:49:59Z,16396787,SELL,18828.419417279958,497988,14.911285248,0.007425641118081024,0.15433346,2905.855115,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,0x84d99aa569d93a9ca187d83734c8c4a519c4e9b1
2023-01-13 08:58:59+00:00,2023-01-13T08:58:59Z,16396832,SELL,18850.397215570123,208842,15.237581824,0.003182247063287808,0.02652464,500.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-13 09:16:35+00:00,2023-01-13T09:16:35Z,16396920,SELL,18856.852353863167,208754,15.091288064,0.003150366748512256,0.02651556,500.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-13 09:40:11+00:00,2023-01-13T09:40:11Z,16397038,SELL,18864.126123495294,132970,14.805210112,0.00196864878859264,0.03321665,626.603075,0x1111111254fb6c44bac0bed2854e76f90643097d,0x758b64c8c990b4fb495c7dab1e4d143183178893
2023-01-13 09:52:23+00:00,2023-01-13T09:52:23Z,16397099,SELL,18880.346479999997,176922,16.127546368,0.002853317758519296,0.1,1888.034648,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xa6f0ad436a1f7fe03eb7fb4f24aa211af670f07c
2023-01-13 10:02:35+00:00,2023-01-13T10:02:35Z,16397150,SELL,18898.93304183619,127283,16.519846912,0.002102695674500096,0.05291304,1000.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xf46e701ab53e18d270fb2c472f2eae275c01bddc
2023-01-13 10:17:11+00:00,2023-01-13T10:17:11Z,16397222,SELL,18923.568856030382,125914,14.958466048,0.001883480293967872,0.14954086,2829.846761,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e
2023-01-13 10:22:35+00:00,2023-01-13T10:22:35Z,16397249,SELL,18960.65567119418,134492,13.792817152,0.001855023564406784,0.15454179,2930.213667,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e
2023-01-13 10:23:11+00:00,2023-01-13T10:23:11Z,16397252,BUY,18841.340243982795,322236,13.353510912,0.004302981942239232,0.20230033,3811.609349,0xe592427a0aece92de3edee1f18e0157c05861564,0xd2a9b1d906c971d1e8d1b98438eb9b96c5d9dda9
2023-01-13 10:29:59+00:00,2023-01-13T10:29:59Z,16397286,SELL,18960.803111999998,206181,16.127570944,0.003325198704804864,0.25,4740.200778,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x5fe1eddb81a6e2ad3c10391c74c4f3e55c30f6f9
2023-01-13 10:49:11+00:00,2023-01-13T10:49:11Z,16397381,SELL,19011.205735847863,124888,17.85838592,0.00223029810077696,0.16188156,3077.563642,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e
2023-01-13 11:52:35+00:00,2023-01-13T11:52:35Z,16397693,BUY,18916.377528664627,397266,16.892865536,0.006710961120024576,0.00531753,100.588405,0x555b6ee8fab3dfdbcca9121721c435fd4c7a1fd1,0x555b6ee8fab3dfdbcca9121721c435fd4c7a1fd1
2023-01-13 11:57:11+00:00,2023-01-13T11:57:11Z,16397716,BUY,18915.455076198337,117214,15.19793152,0.00178141034518528,0.00149019,28.187622,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x0587e428bb53b0609a4e02c6c28954be4a14bd9c
2023-01-13 12:06:47+00:00,2023-01-13T12:06:47Z,16397764,BUY,18912.9604,134946,15.02154752,0.00202709775163392,0.02,378.259208,0x1111111254eeb25477b68fb85ed929f73a960582,0x1a2d4efc833d4a32728b149b6fbaeb0b948d4bbe
2023-01-13 12:09:11+00:00,2023-01-13T12:09:11Z,16397776,BUY,18910.049312672574,223946,16.925944832,0.003790497641347072,0.00370493,70.060409,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xaf71e6278602f0821cb99d80d8238969bffc0f28
2023-01-13 12:16:59+00:00,2023-01-13T12:16:59Z,16397815,BUY,18906.340915229386,272097,15.767400448,0.004290262359699456,0.02695368,509.595463,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xe66b31678d6c16e9ebf358268a790b763c133750
2023-01-13 12:18:47+00:00,2023-01-13T12:18:47Z,16397824,SELL,19017.96472710199,139597,15.559122944,0.002172006885613568,0.00779522,148.249219,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xef006b34312809c3bc895d3fbd0c57b1c0dfd4e0
2023-01-13 12:23:59+00:00,2023-01-13T12:23:59Z,16397850,BUY,18902.10081040768,279905,14.71224832,0.0041180318660096,0.02358566,445.818523,0xe592427a0aece92de3edee1f18e0157c05861564,0x4840bc6537cb3604b71febf4087212821c3aa5e0
2023-01-13 12:28:35+00:00,2023-01-13T12:28:35Z,16397872,BUY,18892.089903578762,227395,16.204358656,0.00368479013658112,0.0587941,1110.743423,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-13 12:41:23+00:00,2023-01-13T12:41:23Z,16397936,BUY,18862.100022819297,188487,19.468128256,0.003669489090588672,0.188437,3554.317542,0x1111111254eeb25477b68fb85ed929f73a960582,0x086063df994479bb9bb80b982fd0995812031273
2023-01-13 13:06:59+00:00,2023-01-13T13:06:59Z,16398063,BUY,18837.461245994025,476131,16.94413312,0.00806762704655872,0.01493394,281.317516,0x555b6ee8fab3dfdbcca9121721c435fd4c7a1fd1,0x555b6ee8fab3dfdbcca9121721c435fd4c7a1fd1
2023-01-13 13:08:47+00:00,2023-01-13T13:08:47Z,16398072,BUY,18812.39569520112,125750,17.373595648,0.002184729652736,0.19264454,3624.105315,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c
2023-01-13 14:04:23+00:00,2023-01-13T14:04:23Z,16398347,BUY,18771.30206638401,232606,26.1462528,0.0060817752787968,0.14820527,2782.005891,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xb06ae8c56066c72b25a9387be8f9300276ad7e4a
2023-01-13 14:29:11+00:00,2023-01-13T14:29:11Z,16398469,SELL,18898.64516746713,426652,29.816784896,0.012721390909448191,0.26456923,5000.0,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20
2023-01-13 14:51:11+00:00,2023-01-13T14:51:11Z,16398579,SELL,18947.422437614063,130464,37.596954624,0.004905049088065536,0.1360002,2576.853241,0x57c1e0c2adf6eecdb135bcf9ec5f23b319be2c94,0x57c1e0c2adf6eecdb135bcf9ec5f23b319be2c94
2023-01-13 14:57:59+00:00,2023-01-13T14:57:59Z,16398613,SELL,18991.838928030884,125884,35.146776576,0.004424416822493184,0.22733043,4317.42291,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e
2023-01-13 15:02:59+00:00,2023-01-13T15:02:59Z,16398638,BUY,18892.10387656189,202254,55.554121728,0.011236043335974912,0.11225901,2120.808878,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xb266240bc1e0a3cedc5a62d2a182d84a1876236c
2023-01-13 15:06:11+00:00,2023-01-13T15:06:11Z,16398654,SELL,19030.170723604995,126585,41.88680192,0.0053022408210432,0.30903518,5880.992235,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c
2023-01-13 15:20:11+00:00,2023-01-13T15:20:11Z,16398724,SELL,19100.082260507414,200442,41.010597888,0.008220246261866496,0.25770568,4922.199687,0xe592427a0aece92de3edee1f18e0157c05861564,0x65a02513f1241e89b842601e503715e7d5c2a9f9
2023-01-13 15:27:35+00:00,2023-01-13T15:27:35Z,16398761,SELL,19176.526366548576,125605,35.634438144,0.00447586360307712,0.34468277,6609.818227,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c
2023-01-13 15:33:59+00:00,2023-01-13T15:33:59Z,16398793,SELL,19234.024219483297,251766,74.375643136,0.018725258169778176,0.1039824,2000.0,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,0x84d99aa569d93a9ca187d83734c8c4a519c4e9b1
2023-01-13 15:48:59+00:00,2023-01-13T15:48:59Z,16398867,BUY,19117.538130408677,231070,39.396216832,0.00910328382337024,0.11412676,2181.822686,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x983e3660c0be01991785f80f266a84b911ab59b0
2023-01-13 16:20:59+00:00,2023-01-13T16:20:59Z,16399027,BUY,19058.800386225303,541098,42.418827264,0.02295274259489587,0.34845982,6641.226152,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57
2023-01-13 16:59:11+00:00,2023-01-13T16:59:11Z,16399218,BUY,19014.5086888392,278457,52.593979392,0.014645161719558144,0.00113594,21.599341,0xe592427a0aece92de3edee1f18e0157c05861564,0x91c8d7e4080bed28e26fce1b87caccfaf7bbf794
2023-01-13 17:12:23+00:00,2023-01-13T17:12:23Z,16399284,SELL,19145.608639052145,201712,38.19278336,0.00770394271711232,0.13017354,2492.251652,0x1111111254eeb25477b68fb85ed929f73a960582,0x1111111254eeb25477b68fb85ed929f73a960582
2023-01-13 17:20:35+00:00,2023-01-13T17:20:35Z,16399325,SELL,19165.56209143813,211739,41.292271616,0.008743184299700224,0.02608846,500.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-13 17:21:35+00:00,2023-01-13T17:21:35Z,16399330,SELL,19236.571857734663,150362,79.977283584,0.012025544314257407,0.5275382,10148.026492,0xd249942f6d417cbfdcb792b1229353b66c790726,0xd249942f6d417cbfdcb792b1229353b66c790726
2023-01-13 17:46:35+00:00,2023-01-13T17:46:35Z,16399455,SELL,18963.097811658514,291359,36.059193344,0.010506170513514495,0.00026367,5.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-13 17:57:23+00:00,2023-01-13T17:57:23Z,16399509,BUY,19181.82746549052,132696,30.484547584,0.004045177526206464,0.05473931,1050.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x8e544b00b2d7f205b31a0727635f064ed42d59a8
2023-01-13 18:06:59+00:00,2023-01-13T18:06:59Z,16399557,SELL,19291.652241377153,144453,29.420484608,0.004249877263079424,0.00958964,185.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xdad4fa8837c6584618a32c5975c8bd331c36dfc1
2023-01-13 18:08:11+00:00,2023-01-13T18:08:11Z,16399563,SELL,19296.007657979826,341629,29.50889472,0.01008109419429888,0.02427272,468.366591,0x1111111254eeb25477b68fb85ed929f73a960582,0x1111111254eeb25477b68fb85ed929f73a960582
2023-01-13 18:45:59+00:00,2023-01-13T18:45:59Z,16399750,BUY,19177.12068,125877,32.76014592,0.00412374888797184,0.05,958.856034,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x90685c4bc8f3790f7b100bb2feefb574716624a2
2023-01-13 19:14:47+00:00,2023-01-13T19:14:47Z,16399893,SELL,19288.224965112426,249482,30.228658176,0.007541506099064832,0.01514866,292.190762,0x1111111254eeb25477b68fb85ed929f73a960582,0x1111111254eeb25477b68fb85ed929f73a960582
2023-01-13 19:21:47+00:00,2023-01-13T19:21:47Z,16399928,SELL,19338.619222587506,292341,30.984704,0.009058099352064,0.0005171,10.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-13 19:28:11+00:00,2023-01-13T19:28:11Z,16399960,BUY,19172.394354449123,125877,28.25947136,0.00355721747638272,0.01726386,330.989532,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x247e7de3dfb27bc16c91a71888219e5f8fb714f2
2023-01-13 19:48:35+00:00,2023-01-13T19:48:35Z,16400062,SELL,19298.64719,147252,27.619729408,0.004067060394786816,0.1,1929.864719,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x48f6721e436826cb75e67b599a7455561b41c316
2023-01-13 20:17:35+00:00,2023-01-13T20:17:35Z,16400207,SELL,19341.643517112763,155906,30.595596288,0.004770037034876928,0.26791373,5181.891859,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e
2023-01-13 20:39:47+00:00,2023-01-13T20:39:47Z,16400318,SELL,19387.250230933034,125966,30.618001408,0.003856827165360128,0.26792399,5194.309437,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e
2023-01-13 20:42:47+00:00,2023-01-13T20:42:47Z,16400333,BUY,19291.570805658543,337641,24.957075456,0.008426531914039297,0.01455145,280.720328,0x0eae044f00b0af300500f090ea00027097d03000,0xb129374d1e6b47eccfef1464f51ae209183a4e13
2023-01-13 20:52:59+00:00,2023-01-13T20:52:59Z,16400384,SELL,19409.704746564406,195329,32.376485888,0.006324066612017152,0.03717552,721.565867,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631
2023-01-13 21:36:47+00:00,2023-01-13T21:36:47Z,16400602,SELL,19422.601118176502,130572,24.36750336,0.00318171364872192,0.12115082,2353.064052,0x57c1e0c2adf6eecdb135bcf9ec5f23b319be2c94,0x57c1e0c2adf6eecdb135bcf9ec5f23b319be2c94
2023-01-13 21:37:11+00:00,2023-01-13T21:37:11Z,16400604,SELL,19483.340772571548,126667,28.073664512,0.003556006862741504,0.62199469,12118.534504,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c
2023-01-13 21:38:23+00:00,2023-01-13T21:38:23Z,16400610,SELL,19564.738745424373,134536,30.565105664,0.004112107055611904,0.36924693,7224.219718,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e
2023-01-13 21:38:47+00:00,2023-01-13T21:38:47Z,16400612,SELL,19634.997159393864,129835,32.323950592,0.00419678012511232,0.4810593,9445.597989,0x57c1e0c2adf6eecdb135bcf9ec5f23b319be2c94,0x57c1e0c2adf6eecdb135bcf9ec5f23b319be2c94
2023-01-13 21:38:59+00:00,2023-01-13T21:38:59Z,16400613,SELL,19717.082207507014,125956,234.104225792,0.02948683186385715,0.5067019,9990.683017,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e
2023-01-13 21:54:59+00:00,2023-01-13T21:54:59Z,16400693,BUY,19639.826676822286,727518,27.691073536,0.020145754436763648,0.01396928,274.354238,0xbadffffffff3f678866b558e3fd0a2a4deb4dc48,0x833d7bfbe528a44133f33578dba5433c5da76b86
2023-01-13 21:55:59+00:00,2023-01-13T21:55:59Z,16400698,SELL,19778.131150472193,135570,25.847072768,0.00350408765515776,0.25200809,4984.249055,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e
2023-01-13 22:11:11+00:00,2023-01-13T22:11:11Z,16400774,SELL,19816.006060163632,203837,26.7453952,0.0054517011213824,0.16410778,3251.960763,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xbc0aa7b0ed0e1ff7dd993e93ab0e860c08fcb85e
2023-01-13 22:12:23+00:00,2023-01-13T22:12:23Z,16400780,SELL,19860.80952722651,135528,26.024503296,0.003527048882700288,0.18925046,3758.667339,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e
2023-01-13 22:18:35+00:00,2023-01-13T22:18:35Z,16400810,SELL,19886.092462375513,312507,29.027176448,0.009071195830235136,0.00502864,100.0,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20,0x53222470cdcfb8081c0e3a50fd106f0d69e63f20
2023-01-13 22:30:23+00:00,2023-01-13T22:30:23Z,16400869,SELL,19893.252805445973,143445,27.408177152,0.00393156597156864,0.0502683,1000.0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x1a36a34311ccb9aa251b88fe131152d1130a489f
2023-01-13 22:30:35+00:00,2023-01-13T22:30:35Z,16400870,SELL,19913.326650903065,280267,29.555163136,0.008283336906637313,0.10380455,2067.093912,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff
2023-01-13 22:30:47+00:00,2023-01-13T22:30:47Z,16400871,SELL,19927.24090296785,199502,30.252826624,0.006035499417141248,0.00233098,46.45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45
2023-01-13 22:54:47+00:00,2023-01-13T22:54:47Z,16400991,BUY,19800.84630409985,2138481,34.782408704,0.07438152014773862,0.05596688,1108.191589,0x555b6ee8fab3dfdbcca9121721c435fd4c7a1fd1,0x555b6ee8fab3dfdbcca9121721c435fd4c7a1fd1
2023-01-13 22:54:47+00:00,2023-01-13T22:54:47Z,16400991,BUY,19786.38432229919,2138481,34.782408704,0.07438152014773862,0.05596688,1107.382197,0x555b6ee8fab3dfdbcca9121721c435fd4c7a1fd1,0x555b6ee8fab3dfdbcca9121721c435fd4c7a1fd1
2023-01-13 23:06:11+00:00,2023-01-13T23:06:11Z,16401048,BUY,19761.209500444184,305112,71.39999744,0.02178499601891328,0.13922128,2751.180881,0xe592427a0aece92de3edee1f18e0157c05861564,0xd2a9b1d906c971d1e8d1b98438eb9b96c5d9dda9
2023-01-13 23:43:23+00:00,2023-01-13T23:43:23Z,16401234,BUY,19729.971888687247,202238,23.716470784,0.004796371618414592,0.10341744,2040.423184,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xb266240bc1e0a3cedc5a62d2a182d84a1876236c
2023-01-14 00:04:23+00:00,2023-01-14T00:04:23Z,16401339,SELL,19846.21379889267,129777,24.791963648,0.003217426666346496,0.08249575,1637.228292,0x57c1e0c2adf6eecdb135bcf9ec5f23b319be2c94,0x57c1e0c2adf6eecdb135bcf9ec5f23b319be2c94
2023-01-14 00:06:23+00:00,2023-01-14T00:06:23Z,16401349,SELL,19883.830688399088,125942,26.598438912,0.003349860593455104,0.20702279,4116.406105,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e
2023-01-14 00:06:59+00:00,2023-01-14T00:06:59Z,16401352,SELL,19919.969864540857,130496,27.17442048,0.00354615317495808,0.07046848,1403.729998,0x57c1e0c2adf6eecdb135bcf9ec5f23b319be2c94,0x57c1e0c2adf6eecdb135bcf9ec5f23b319be2c94
2023-01-14 00:07:23+00:00,2023-01-14T00:07:23Z,16401354,SELL,19954.72972669007,125942,28.676513792,0.003611577499992064,0.19561236,3903.391775,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e
2023-01-14 00:12:11+00:00,2023-01-14T00:12:11Z,16401378,SELL,20062.55604804937,150087,23.92256512,0.00359046603116544,0.56226087,11280.390218,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c
2023-01-14 00:12:23+00:00,2023-01-14T00:12:23Z,16401379,BUY,20031.68383889291,327322,25.379643392,0.008307315634356225,0.03768003,754.794448,0x54e349abb411ace43acfc81e3f102df4314875c1,0x672acbd975bf5b43b6cd5a35e4cb427f1026fff6
2023-01-14 00:12:47+00:00,2023-01-14T00:12:47Z,16401381,SELL,20186.605653475508,126647,26.128590848,0.003309107645126656,0.22333094,4508.293616,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,0xa69babef1ca67a37ffaf7a485dfff3382056e78c
