,average_price,last_price,buy_trades_count,sell_trades_count,trades_count_imb,base_volume,quote_volume,mean_gas,mean_gas_price,mean_gas_value
2023-08-02 22:25:00+00:00,1843.5476195729145,1849.268713224762,4.0,1,0.2,2.3642996402754437,4359.115184,310064.0,19.352441241599998,0.005958451931872051
2023-08-02 22:26:00+00:00,1843.9034012506013,1845.2594715164867,2.0,3,0.6,2.2004697056979765,4051.543181,206521.4,20.143699968,0.004152388624696525
2023-08-02 22:27:00+00:00,1840.224812852046,1843.368314374227,5.0,1,0.16666666666666666,7.315207760776481,13441.273872,234518.33333333334,18.453050709333333,0.004362437992690347
2023-08-02 22:28:00+00:00,1843.622281193286,1843.2554572879376,5.0,1,0.16666666666666666,8.492618890395606,15656.4591,217985.33333333334,21.077862058666668,0.004649615245377194
2023-08-02 22:29:00+00:00,1843.9885000491925,1843.1630621307,3.0,3,0.5,9.115096761843274,16799.339713,206062.5,21.534337024,0.00443068730397184
2023-08-02 22:30:00+00:00,1845.0130167393288,1848.9939363985275,2.0,1,0.3333333333333333,11.332701995613421,20890.09965,189976.66666666666,28.32259003733333,0.005457940437756587
2023-08-02 22:31:00+00:00,1845.4511375644147,1843.4543113821035,3.0,4,0.5714285714285714,41.3981536274072,76367.315291,169827.0,28.067731455999997,0.004718327489858414
2023-08-02 22:32:00+00:00,1844.2135355484506,1843.738562843526,2.0,1,0.3333333333333333,23.9689582481742,44224.905052999995,185010.33333333334,31.334045013333334,0.005868619031678293
2023-08-02 22:33:00+00:00,1844.2877748041976,1849.0924772563385,3.0,3,0.5,2.97083749254174,5480.944617,182397.33333333334,29.42450926933333,0.00537121708341999
2023-08-02 22:34:00+00:00,1845.5778538432075,1845.5778538432075,0.0,1,1.0,0.054183571715363456,100.0,259243.0,32.854407168,0.008517275077453824
2023-08-02 22:35:00+00:00,,,0.0,0,,0.0,0.0,,,
2023-08-02 22:36:00+00:00,,,0.0,0,,0.0,0.0,,,
2023-08-02 22:37:00+00:00,1840.8509131626256,1837.9716111711157,2.0,0,0.0,0.7991068170672719,1470.685661,393462.0,28.313233408000002,0.011151156585209855
2023-08-02 22:38:00+00:00,1844.1637427165745,1849.0146354504514,1.0,2,0.6666666666666666,1.0758167974251283,1985.805409,233058.0,29.714661376,0.00691282727482368
2023-08-02 22:39:00+00:00,1844.712338861707,1843.7938702648803,1.0,1,0.5,10.92624926914885,20156.637575,237343.0,25.520484352,0.0061534981944975356
2023-08-02 22:40:00+00:00,1843.74939211821,1843.74939211821,1.0,0,0.0,0.019000000298171765,35.031239,118419.0,26.19065344,0.00310147098971136
2023-08-02 22:41:00+00:00,,,0.0,0,,0.0,0.0,,,
2023-08-02 22:42:00+00:00,1843.3736152611339,1837.6689255902502,1.0,1,0.5,3.2434764588865526,5961.05293,278520.0,25.820053504,0.007212010873454592
2023-08-02 22:43:00+00:00,1845.9332008912195,1848.4108133442794,1.0,2,0.6666666666666666,2.3328007877995787,4304.819058,256417.0,26.85052177066667,0.006849221168571051
2023-08-02 22:44:00+00:00,1843.5992571864117,1843.7041048428848,5.0,3,0.375,11.135556345355138,20516.336723,198384.5,28.789124352,0.005756309415378944
2023-08-02 22:45:00+00:00,1846.3191854046484,1845.5462675086628,0.0,3,1.0,3.9432521460943173,7278.7246270000005,233015.0,31.909167104,0.007581123338579968
2023-08-02 22:46:00+00:00,1843.6979707990056,1843.6979707990056,1.0,0,0.0,3.740000058692758,6895.430519,285885.0,27.0495744,0.007733067577344
2023-08-02 22:47:00+00:00,1843.2440528527902,1843.2440528527902,1.0,0,0.0,47.510322151569135,87573.118755,126989.0,48.100651008,0.006108253570854912
2023-08-02 22:48:00+00:00,1842.6354333848492,1842.811072542275,3.0,1,0.25,1.4783723350796572,2725.122236,195297.0,29.324563968,0.005729942117878271
2023-08-02 22:49:00+00:00,1842.7965101978054,1842.7965101978054,1.0,0,0.0,0.835395447343643,1539.463815,250625.0,37.05704448,0.0092874217728
2023-08-02 22:50:00+00:00,1836.8815019629467,1836.8815019629467,1.0,0,0.0,0.3301030400447853,606.360168,255005.0,27.875260416,0.00710833078238208
2023-08-02 22:51:00+00:00,1843.8812324117978,1837.217469401535,2.0,4,0.6666666666666666,2.5004845681582695,4617.983388,201636.5,29.700766037333334,0.0059643394609128104
2023-08-02 22:52:00+00:00,1844.6327087382313,1842.7147965075237,2.0,1,0.3333333333333333,8.471425223558565,15616.706117,195839.0,29.542062080000004,0.0056073863558574084
2023-08-02 22:53:00+00:00,1843.5905263799282,1842.6663300910438,1.0,1,0.5,1.3035192378550335,2402.7025869999998,188582.0,30.833769472,0.0060436224357816315
2023-08-02 22:54:00+00:00,1840.9189209471883,1837.3346877097504,1.0,1,0.5,1.1192508347099497,2057.021342,205094.5,24.018640896,0.00492679533943296
2023-08-02 22:55:00+00:00,1843.5813012352073,1844.5078701915472,1.0,1,0.5,2.178500515715659,4017.193685,206864.5,26.320740352,0.005608531895784448
2023-08-02 22:56:00+00:00,1841.4364794772955,1848.3006693557713,1.0,1,0.5,0.027742225730506435,51.266497,205533.0,22.550239232000003,0.004634715949246464
2023-08-02 22:57:00+00:00,1842.6552587512483,1842.6406565447617,2.0,0,0.0,3.299386839979433,6079.611232,250032.5,22.571298816000002,0.005649803010533376
